code,category,date,time_start,time_end,location
42,汽車竊盜,104-04-20,08,10,台北市大同區朝陽里15鄰延平北路2段61~90號
43,汽車竊盜,104-04-25,08,10,台北市南港區重陽里重陽路203巷(口)
44,汽車竊盜,104-04-28,00,02,台北市北投區桃源里中央北路3段252巷(內底)
45,汽車竊盜,104-04-28,14,16,台北市北投區一德里中央北路4段121~150號
46,汽車竊盜,104-04-30,12,14,台北市南港區玉成里松河街271~300號
47,汽車竊盜,104-05-09,18,20,台北市士林區社子里通河西街2段61~90號
48,汽車竊盜,104-05-12,08,10,台北市松山區民生東路5段36巷4弄1~30號
49,汽車竊盜,104-05-13,16,18,台北市信義區雅祥里基隆路1段83巷(內)
50,汽車竊盜,104-05-17,10,12,台北市北投區中和里復興四路1~30號
51,汽車竊盜,104-05-18,14,16,台北市大同區建明里承德路1段1~30號
52,汽車竊盜,104-05-19,14,16,台北市信義區長春里松山路249巷1~30號
53,汽車竊盜,104-05-21,20,22,台北市內湖區石潭里潭美街
54,汽車竊盜,104-05-24,00,02,台北市信義區敦厚里永吉路120巷(土地公廟旁)
55,汽車竊盜,104-05-24,02,04,台北市內湖區東湖里東湖路91~120號
56,汽車竊盜,104-05-25,08,10,台北市南港區百福里福德街339巷7弄(口靠近山邊)
57,汽車竊盜,104-05-25,18,20,台北市文山區興泰里辛亥路4段106巷(底)
58,汽車竊盜,104-05-25,18,20,台北市文山區明義里興隆路4段46巷31~60號
59,汽車竊盜,104-05-26,00,02,台北市信義區黎平里和平東路3段391巷20弄1~30號
60,汽車竊盜,104-05-26,22,24,台北市信義區四育里松隆路271~300號
61,汽車竊盜,104-05-28,22,24,台北市信義區雅祥里市民大道6段(松隆路123巷口)
62,汽車竊盜,104-05-31,20,22,台北市北投區立賢里承德路7段304巷1~30號
63,汽車竊盜,104-06-13,20,22,台北市中山區民族東路與松江路西北角
64,汽車竊盜,104-06-16,10,12,台北市中正區河堤里金門街附近
65,汽車竊盜,104-06-16,14,16,台北市北投區湖山里紗帽路(與建國街口)
66,汽車竊盜,104-06-27,20,22,台北市北投區建民里文林北路80巷90弄31~60號
67,汽車竊盜,104-06-28,16,18,台北市南港區玉成里南港路3段130巷3弄1~30號
68,汽車竊盜,104-07-15,00,02,台北市南港區玉成里南港路3段149巷
69,汽車竊盜,104-07-19,00,02,台北市文山區老泉里老泉街(北二高涵洞下方)
70,汽車竊盜,104-07-20,20,22,台北市中正區西藏路61~90號
71,汽車竊盜,104-07-23,00,02,台北市信義區三犁里信義路5段121~150號
72,汽車竊盜,104-07-31,10,12,台北市萬華區環河南路3段181~210號
73,汽車竊盜,104-08-01,06,08,台北市北投區立賢里承德路7段342巷(口)
74,汽車竊盜,104-08-07,08,10,台北市大同區朝陽里南京西路301~330號
75,汽車竊盜,104-08-09,02,04,台北市文山區萬芳里萬美街1段31~60號
76,汽車竊盜,104-08-14,04,06,台北市北投區一德里中央北路4段31~60號
77,汽車竊盜,104-08-24,08,10,台北市士林區福佳里中正路361~390號
78,汽車竊盜,104-08-25,10,12,台北市中山區民生東路2段與松江路226巷口停車場
79,汽車竊盜,104-08-27,02,04,台北市士林區福順里重慶北路4段121~150號
80,汽車竊盜,104-08-27,06,08,台北市南港區玉成里松河街301~330號
81,汽車竊盜,104-08-31,00,02,台北市中山區中山北路2段42巷內
82,汽車竊盜,104-09-01,00,02,台北市北投區豐年里大業路601~630號
83,汽車竊盜,104-09-01,12,14,台北市北投區大同里北投路2段(與中央南路口)
84,汽車竊盜,104-09-21,06,08,台北市中正區南福里南昌路2段31~60號
85,汽車竊盜,104-09-23,20,22,台北市萬華區艋舺大道長順街口
86,汽車竊盜,104-09-25,10,12,台北市萬華區康定路287巷
87,汽車竊盜,104-09-27,12,14,台北市萬華區雙園河濱公園
88,汽車竊盜,104-10-04,00,02,台北市文山區萬和里溪洲街31~60號
89,汽車竊盜,104-10-05,12,14,台北市信義區雅祥松信路31~60號
90,汽車竊盜,104-10-09,22,24,台北市信義區雅祥里松信路31~60號
91,汽車竊盜,104-10-13,08,10,台北市大同區至聖里承德路3段208巷1~30號
92,汽車竊盜,104-10-14,00,02,台北市大安區黎和里6鄰和平東路3段636巷
93,汽車竊盜,104-10-20,12,14,台北市南港區新光里忠孝東路7段391~420號
94,汽車竊盜,104-11-02,10,12,台北市北投區稻香里秀山路(外交部宿舍車道口對面)
95,汽車竊盜,104-11-05,08,10,台北市中正區光復里開封街1段91~120號
96,汽車竊盜,104-11-07,00,02,台北市士林區福安里延平北路7段31~60號
97,汽車竊盜,104-11-10,14,16,台北市信義區三張里松仁路(吳興街口)
98,汽車竊盜,104-11-21,18,20,台北市士林區富光里葫蘆街54巷1~30號
99,汽車竊盜,104-11-24,06,08,台北市南港區新富里研究院路1段101巷(內)
100,汽車竊盜,104-12-08,08,10,台北市內湖區潭美街(潭美街上編號
101,汽車竊盜,104-12-08,10,12,台北市北投區關渡里知行路361~390號
102,汽車竊盜,104-12-13,06,08,台北市北投區中央里大業路(與大興街口)
103,汽車竊盜,104-12-17,22,24,台北市內湖區(內湖路一段91巷39弄1~30號
104,汽車竊盜,104-12-20,04,06,台北市北投區稻香里稻香路108巷(對面政戰學校外防汛道路)
105,汽車竊盜,104-12-21,10,12,台北市士林區福佳里基河路361~390號
106,汽車竊盜,104-12-25,08,10,台北市北投區豐年里大業路527巷31~60號
107,汽車竊盜,104-12-26,16,18,台北市北投區洲美里承德路6段421~450號
108,汽車竊盜,104-12-31,18,20,台北市北投區一德里中央北路4段91~120號
109,汽車竊盜,105-01-01,02,04,台北市中山區德惠街167巷31~60號
110,汽車竊盜,105-01-12,06,08,台北市士林區天和里天母東路91~120號
111,汽車竊盜,105-01-12,20,22,台北市中正區螢圃里重慶南路3段61~90號
112,汽車竊盜,105-01-16,04,06,台北市松山區光復北路230巷
113,汽車竊盜,105-01-18,08,10,台北市大安區建安里敦化南路1段161巷69弄1~30號
114,汽車竊盜,105-01-20,04,06,台北市北投區榮華里9鄰榮華二路1~30號
115,汽車竊盜,105-01-20,08,10,台北市士林區社園里通河西街2段121~150號
116,汽車竊盜,105-01-21,14,16,台北市北投區寶興便道
117,汽車竊盜,105-01-24,14,16,台北市內湖區碧山路1~30號
118,汽車竊盜,105-01-28,06,08,台北市北投區大同里大業路361~390號
119,汽車竊盜,105-02-05,10,12,台北市松山區南京東路4段52巷
120,汽車竊盜,105-02-16,02,04,台北市中正區頂東里師大路121~150號
121,汽車竊盜,105-02-17,02,04,台北市大安區福住里1鄰新生南路2段30巷1~30號
