code,category,date,time_start,time_end,location,lat,lng
266,汽車竊盜,2017-09-02,20,22,台北市南港區重陽路203巷,25.0578593,121.6005386
267,汽車竊盜,2017-09-05,02,04,台北市北投區稻香里稻香路(政戰學校圍牆旁),25.1380863,121.4928649
268,汽車竊盜,2017-09-11,02,04,台北市大同區蓬萊里昌吉街132巷1~30號,25.0656611,121.5142534
269,汽車竊盜,2017-09-11,04,06,台北市士林區文林路587巷(口報廢汽車),25.1045852,121.4857688
270,汽車竊盜,2017-09-11,10,12,台北市萬華區環河南路2段(環南市場乙棟後方),25.0286698,121.4897753
271,汽車竊盜,2017-09-17,12,14,台北市北投區大同里北投路1段1~30號,25.130273,121.499443
272,汽車竊盜,2017-09-19,04,06,台北市中正區東門里中山南路1~30號,25.0405611,121.5190036
273,汽車竊盜,2017-09-25,06,08,台北市南港區研究院路101巷之停車格,25.0450854,121.6148404
274,汽車竊盜,2017-10-01,18,20,台北市信義區廣居里忠孝東路5段236巷2弄(內),
275,汽車竊盜,2017-10-09,00,02,台北市北投區一德里中央北路4段511~540號,25.13015,121.471609
276,汽車竊盜,2017-10-12,12,14,台北市松山區塔悠路(5號,25.0502796,121.5721727
277,汽車竊盜,2017-10-17,02,04,台北市萬華區西藏路125巷1~30號,25.029364,121.5022804
278,汽車竊盜,2017-10-23,14,16,台北市內湖區新湖一路361~390號,25.0584655,121.577396
279,汽車竊盜,2017-10-25,16,18,台北市萬華區(華中橋下第二停車場),25.0157034,121.4965292
280,汽車竊盜,2017-10-25,20,22,台北市萬華區華中橋堤防外停車場,25.0157034,121.4965292
281,汽車竊盜,2017-10-28,06,08,台北市南港區舊莊街1段91~120號,25.0407559,121.619106
282,汽車竊盜,2017-10-30,06,08,台北市南港區南港路212巷1~30號,25.054015,121.5989981
283,汽車竊盜,2017-10-30,18,20,台北市士林區社子里通河西街2段1~30號,25.0930199,121.5064566
284,汽車竊盜,2017-11-01,10,12,台北市北投區一德里中央北路4段361~390號,25.130092,121.47201
285,汽車竊盜,2017-11-04,00,02,台北市士林區福佳里文林路587巷,25.0987096,121.5196665
286,汽車竊盜,2017-11-04,16,18,台北市萬華區大理街160巷20弄(糖部公園),25.0333595,121.4946302
287,汽車竊盜,2017-11-08,06,08,台北市內湖區民權東路6段120巷口汽車AT~6252,25.0688547,121.5868933
288,汽車竊盜,2017-11-09,22,24,台北市北投區洲美里008鄰洲美街139巷(口),25.0995913,121.504374
289,汽車竊盜,2017-11-12,20,22,台北市士林區蘭興里克強路10巷(磺溪便道上),25.1098346,121.5240848
290,汽車竊盜,2017-11-13,06,08,台北市北投區吉利里致遠二路87巷1~30號,25.1161775,121.5115708
291,汽車竊盜,2017-11-13,12,14,台北市中山區劍南路(靠西湖福湖宮),25.084863,121.5555961
292,汽車竊盜,2017-11-19,10,12,台北市文山區樟林里024鄰興隆路4段58巷16弄1~30號,24.9853645,121.5605455
293,汽車竊盜,2017-11-19,16,18,台北市中正區忠勤里中華路2段301巷(底),25.0284353,121.5070237
294,汽車竊盜,2017-12-02,14,16,台北市大同區承德路2段61~90號,25.05548,121.5184065
295,汽車竊盜,2017-12-03,04,06,台北市萬華區桂林路(堤外86號,25.0390474,121.4958233
296,汽車竊盜,2017-12-04,04,06,台北市萬華區寶興路80巷1~30號,25.0260121,121.49433
297,汽車竊盜,2017-12-07,14,16,台北市大同區(延平河濱公園5號,25.0568857,121.5081382
298,汽車竊盜,2017-12-11,04,06,台北市萬華區桂林路246巷38停車格弄,25.0371027,121.4929927
299,汽車竊盜,2017-12-11,12,14,台北市萬華區(桂林堤外便道91~120號,25.0324172,121.4884205
300,汽車竊盜,2017-12-12,08,10,台北市萬華區(雙園停車場494號,25.0278124,121.4915911
301,汽車竊盜,2017-12-12,08,10,台北市萬華區(長順街底堤外停車場第641號,25.031361,121.4907293
302,汽車竊盜,2017-12-17,16,18,台北市士林區社園里通河西街2段31~60號,25.0896457,121.5113988
303,汽車竊盜,2017-12-18,06,08,台北市萬華區長順街(堤外停車場318號,25.0333764,121.4883732
304,汽車竊盜,2017-12-22,20,22,台北市內湖區安康路和成功路2段之間無名巷,25.0619653,121.5910155
305,汽車竊盜,2017-12-27,18,20,台北市內湖區潭美街與新明路460巷口(路邊80號,
306,汽車竊盜,2018-01-01,10,12,台北市信義區三犁里松德路301~330號,25.0317259,121.574712
307,汽車竊盜,2018-01-06,16,18,台北市中山區玉門街1~30號,25.0716662,121.5221636
308,汽車竊盜,2018-01-11,20,22,台北市萬華區長順街堤外便道,25.0324092,121.488661
309,汽車竊盜,2018-01-11,20,22,台北市北投區榮華里天母西路117巷(堤防旁),25.120832,121.524896
310,汽車竊盜,2018-01-14,10,12,台北市萬華區(華中堤外停車場第4車道31~60號,25.0157034,121.4965292
311,汽車竊盜,2018-01-15,06,08,台北市士林區福順里008鄰延平北路5段61~90號,25.0804767,121.5106319
312,汽車竊盜,2018-01-17,06,08,台北市中正區龍光里寧波西街與泉州街路口,25.0295378,121.5142129
313,汽車竊盜,2018-01-18,08,10,台北市文山區景慶里景文街146巷,24.9897197,121.5409448
314,汽車竊盜,2018-01-22,04,06,台北市士林區福安里延平北路7段1~30號,25.0937189,121.497431
315,汽車竊盜,2018-01-22,20,22,台北市內湖區安康路106巷31~60號,25.0610066,121.6010135
316,汽車竊盜,2018-02-01,00,02,台北市文山區萬美里010鄰萬利街(萬芳國小後門),25.0007508,121.5672899
317,汽車竊盜,2018-02-03,12,14,台北市北投區桃源里中央北路3段168巷(口),25.1379547,121.4860099
318,汽車竊盜,2018-02-14,00,02,台北市萬華區(長順街堤外便道),25.0324092,121.488661
319,汽車竊盜,2018-02-14,06,08,台北市大同區昌吉街121~150號,25.065996,121.510678
320,汽車竊盜,2018-02-15,18,20,台北市萬華區西園路2段96巷,25.0310891,121.4958178
321,汽車竊盜,2018-02-23,18,20,台北市中山區北安路726~1號,25.085664,121.5512901
322,汽車竊盜,2018-03-02,20,22,台北市萬華區桂林路242巷61~90號,25.0370471,121.494184
323,汽車竊盜,2018-03-03,04,06,台北市萬華區(三清宮前停車格),25.0371623,121.4999007
324,汽車竊盜,2018-03-04,02,04,台北市萬華區大理街160巷20弄1~30號,25.0330237,121.4940879
325,汽車竊盜,2018-03-05,06,08,台北市內湖區清白里金湖路181~210號,25.079078,121.59922
326,汽車竊盜,2018-03-05,14,16,台北市中山區林森北路481~510號,25.0611307,121.5257278
327,汽車竊盜,2018-03-06,00,02,台北市士林區福林里福林路254巷(路邊停車格),25.0950492,121.5246077
328,汽車竊盜,2018-03-06,02,04,台北市中山區民生東路1段(林森北路),25.0580554,121.5255237
329,汽車竊盜,2018-03-07,08,10,台北市中山區劍南路648巷口,25.084863,121.5555961
330,汽車竊盜,2018-03-08,04,06,台北市大同區保安街1~30號,25.0594497,121.5143569
331,汽車竊盜,2018-03-10,14,16,台北市內湖區彩虹河濱公園,25.059919,121.572304
332,汽車竊盜,2018-03-21,02,04,台北市大安區忠孝東路4段101巷(內),25.0425138,121.5481451
333,汽車竊盜,2018-04-02,00,02,台北市北投區豐年里中央北路2段92巷1弄1~30號,25.138311,121.492204
334,汽車竊盜,2018-04-02,14,16,台北市萬華區(華中橋下堤外停車場第二車道),25.0157034,121.4965292
335,汽車竊盜,2018-04-05,16,18,台北市士林區社子里通河西街2段(堤外停車場),25.090703,121.511976
336,汽車竊盜,2018-04-21,04,06,台北市北投區東華里東華街2段271~300號,25.1204158,121.5068564
337,汽車竊盜,2018-04-22,16,18,台北市萬華區(華中橋堤外停車場第2車場),25.0157034,121.4965292
338,汽車竊盜,2018-04-25,00,02,台北市信義區景聯里吳興街50巷,25.0305752,121.5595364
339,汽車竊盜,2018-04-27,22,24,台北市士林區福志里福林路361~390號,25.09992,121.535393
340,汽車竊盜,2018-05-06,02,04,台北市松山區富錦街77巷2弄1~30號,25.060407,121.551605
341,汽車竊盜,2018-05-11,00,02,台北市松山區光復南路1~30號,25.0480779,121.5580227
342,汽車竊盜,2018-05-12,04,06,台北市大安區龍門里和平東路2段18巷1~30號,25.0242664,121.5360414
343,汽車竊盜,2018-05-17,08,10,台北市文山區木柵里029鄰木柵路3段102巷6弄1~30號,24.98812,121.567481
344,汽車竊盜,2018-05-27,10,12,台北市北投區洲美里洲美街271~300號,25.1079519,121.4992698
345,汽車竊盜,2018-06-01,08,10,台北市中山區玉門街護國禪寺對面停車格(發生未送),25.0725212,121.5208683
346,汽車竊盜,2018-06-02,20,22,台北市北投區立農里承德路7段331~360號,25.1114085,121.5108854
347,汽車竊盜,2018-06-05,08,10,台北市大同區民權西路102巷4弄1~30號,25.0616849,121.5170195
348,汽車竊盜,2018-06-13,18,20,台北市北投區長安里育仁路(第37號,25.1354668,121.5001621
349,汽車竊盜,2018-06-17,18,20,台北市中山區濱江街211~240號,25.0728596,121.5402563
350,汽車竊盜,2018-06-17,22,24,台北市中山區濱江街211~240號,25.0728596,121.5402563
351,汽車竊盜,2018-06-18,18,20,台北市北投區石牌里西安街1段151~180號,25.1092872,121.5187709
352,汽車竊盜,2018-06-22,16,18,台北市松山區八德路4段61~90號,25.048543,121.5597803
353,汽車竊盜,2018-06-28,10,12,台北市北投區立賢里承德路7段211~240號,25.1114085,121.5108854
354,汽車竊盜,2018-06-29,00,02,台北市信義區黎平里和平東路3段391巷8弄,25.0203778,121.5576458
355,汽車竊盜,2018-06-29,16,18,台北市北投區智仁里杏林二路91~120號,25.142412,121.4965087
356,汽車竊盜,2018-07-02,02,04,台北市北投區八仙里大業路211~240號,25.125533,121.4984777
357,汽車竊盜,2018-07-11,10,12,台北市大安區義安里光復南路692巷1~30號,25.0300712,121.5565234
358,汽車竊盜,2018-07-17,00,02,台北市大安區群賢里和平東路3段1巷31~60號,25.0265313,121.546757
359,汽車竊盜,2018-07-24,08,10,台北市士林區名山里1鄰雙溪街1~30號,25.1012856,121.5325508
360,汽車竊盜,2018-07-25,08,10,台北市南港區新光里忠孝東路7段124巷,25.0497234,121.5978016
361,汽車竊盜,2018-07-28,02,04,台北市南港區合成里忠孝東路6段151~180號,25.0490262,121.5862902
362,汽車竊盜,2018-07-31,12,14,台北市北投區洲美里洲美街1~30號,25.1079523,121.4992616
363,汽車竊盜,2018-07-31,16,18,台北市大安區龍圖里瑞安街151~180號,25.026466,121.5395009
364,汽車竊盜,2018-08-02,02,04,台北市中正區永功里泉州街32巷1~30號,25.0262139,121.512974
365,汽車竊盜,2018-08-06,06,08,台北市南港區誠正國中後面(堤防邊(第25號,25.0536955,121.6188493
366,汽車竊盜,2018-08-11,18,20,台北市北投區永和里行義路137段35弄(旁停車場),25.1239054,121.5261716
367,汽車竊盜,2018-08-13,10,12,台北市信義區雙和里吳興街284巷30弄(底),25.0228667,121.5626862
368,汽車竊盜,2018-08-14,00,02,台北市北投區奇岩里公館路228巷(與公館路334巷口),25.1246287,121.5047458
369,汽車竊盜,2018-08-21,16,18,台北市北投區洲美里洲美街271~300號,25.1079519,121.4992698
370,汽車竊盜,2018-08-22,20,22,台北市大同區民權西路102巷,25.0615791,121.5176956
371,汽車竊盜,2018-08-25,12,14,台北市南港區東新里向陽路120巷2弄1~30號,25.0546952,121.5970372
372,汽車竊盜,2018-08-26,14,16,台北市北投區一德里中央北路4段571~600號,25.13015,121.471609
373,汽車竊盜,2018-08-28,16,18,台北市北投區八仙里大度路2段(往臺北方向無名巷內),25.1225471,121.4953795
374,汽車竊盜,2018-08-30,00,02,台北市信義區新仁里基隆路1段102巷,25.0447879,121.5652396
375,汽車竊盜,2018-08-31,10,12,台北市大安區通化里通化街39巷61弄1~30號,25.0314189,121.5566084
376,汽車竊盜,2018-08-31,14,16,台北市大安區光信里信義路4段265巷31弄1~30號,25.0345437,121.5552943
377,汽車竊盜,2018-09-04,02,04,台北市北投區大同里大業路481~510號,25.1326859,121.4956426
378,汽車竊盜,2018-09-10,14,16,台北市大安區群賢里四維路192巷1~30號,25.026955,121.5476678
379,汽車竊盜,2018-09-17,04,06,台北市萬華區西藏路121~150號,25.029536,121.502601
380,汽車竊盜,2018-10-10,02,04,台北市中正區水源里羅斯福路481~510號,25.0168137,121.5325928
381,汽車竊盜,2018-10-15,04,06,台北市文山區樟文里019鄰辛亥路7段76巷1~30號,24.9819538,121.5547575
382,汽車竊盜,2018-10-16,02,04,台北市萬華區萬大路486巷11弄1~30號,25.0196672,121.4968565
383,汽車竊盜,2018-10-19,04,06,台北市中正區愛國西路48巷1~30號,25.036578,121.507509
384,汽車竊盜,2018-10-28,08,10,台北市內湖區行愛路77巷31~60號,25.0630539,121.5822873
385,汽車竊盜,2018-10-29,00,02,台北市大安區義安里敦化南路2段37巷2弄,25.0317241,121.5495457
386,汽車竊盜,2018-11-03,08,10,台北市文山區(國道三號,24.9770382,121.5674038
387,汽車竊盜,2018-11-06,06,08,台北市中山區復興北路與五常街口西南角,25.06078,121.5442076
388,汽車竊盜,2018-11-06,20,22,台北市士林區平等里3鄰平菁街95巷1~30號,25.1315444,121.5768259
389,汽車竊盜,2018-11-15,22,24,台北市萬華區西園路2段31~60號,25.0293413,121.4957544
390,汽車竊盜,2018-11-18,12,14,台北市大安區大學里新生南路3段76巷,25.0191915,121.5330984
391,汽車竊盜,2018-12-04,08,10,台北市中正區建國里衡陽路61~90號,25.0424118,121.5119556
392,汽車竊盜,2018-12-08,04,06,台北市松山區南京東路5段250巷18弄1~30號,25.0503171,121.5662306
393,汽車竊盜,2018-12-08,16,18,台北市南港區新光里忠孝東路7段124巷,25.0497234,121.5978016
394,汽車竊盜,2018-12-10,12,14,台北市大安區通安里樂利路5巷7弄1~30號,25.0287605,121.5512227
395,汽車竊盜,2018-12-14,04,06,台北市松山區南京東路5段66巷3弄1~30號,25.0510204,121.5610978
396,汽車竊盜,2018-12-15,06,08,台北市中山區民族東路481~510號,25.0642209,121.5474151
397,汽車竊盜,2018-12-16,04,06,台北市大安區通安里安和路2段23巷1~30號,25.0322189,121.552749
398,汽車竊盜,2018-12-19,00,02,台北市萬華區艋舺大道390巷,25.0308218,121.493922
399,汽車竊盜,2018-12-20,06,08,台北市北投區八仙里大業路241~270號,25.1258241,121.4980817
400,汽車竊盜,2018-12-25,10,12,台北市文山區萬隆里羅斯福路218巷38弄31~60號,25.002846,121.537237
401,汽車竊盜,2018-12-27,20,22,台北市萬華區(雙園堤外平面停車場388號,25.0326759,121.4875989
402,汽車竊盜,2018-12-31,02,04,台北市萬華區西園路1段72巷1~30號,25.0394657,121.4995058
403,汽車竊盜,2018-12-31,18,20,台北市大安區群賢里四維路176巷1~30號,25.0278397,121.5470336
404,汽車竊盜,2019-01-01,04,06,台北市信義區吳興街156巷7弄1~30號,25.0289117,121.5616085
405,汽車竊盜,2019-01-01,10,12,台北市松山區健康路241~270號,25.0544743,121.5634026
406,汽車竊盜,2019-01-01,16,18,台北市萬華區(華中橋堤外停車場),25.0157034,121.4965292
407,汽車竊盜,2019-01-03,00,02,台北市士林區社園里通河西街2段121~150號,25.0929118,121.5068773
408,汽車竊盜,2019-01-04,16,18,台北市萬華區(桂林路246巷環快橋下停車場62格),25.0323702,121.4886411
409,汽車竊盜,2019-01-08,12,14,台北市南港區新光里忠孝東路6段370巷1~30號,25.049587,121.591824
410,汽車竊盜,2019-01-10,14,16,台北市萬華區(長順街底堤外便道第121號,25.031361,121.4907293
411,汽車竊盜,2019-01-15,04,06,台北市中正區文祥里金山南路1段121~150號,25.0360636,121.5278554
412,汽車竊盜,2019-01-15,06,08,台北市南港區龍華街(內),25.045916,121.58505
413,汽車竊盜,2019-01-20,08,10,台北市中山區天津街61~90號,25.0514108,121.5234794
414,汽車竊盜,2019-01-30,04,06,台北市北投區一德里中央北路4段404巷(口),25.128234,121.468718
415,汽車竊盜,2019-01-30,06,08,台北市北投區稻香里稻香路121~150號,25.1415126,121.4899603
416,汽車竊盜,2019-02-05,16,18,台北市北投區一德里大度路3段301~330號,25.1229297,121.4667697
417,汽車竊盜,2019-03-12,00,02,台北市萬華區漢口街2段31~60號,25.0456548,121.5074978
418,汽車竊盜,2019-03-24,22,24,台北市萬華區西昌街151~180號,25.0394755,121.5007886
419,汽車竊盜,2019-03-24,22,24,台北市中山區西昌街151~180號,25.0394755,121.5007886
420,汽車竊盜,2019-03-28,08,10,台北市中山區大佳河濱公園九號,25.07469,121.5411006
421,汽車竊盜,2019-04-15,12,14,台北市內湖區文德路31~60號,25.0786867,121.5809304
422,汽車竊盜,2019-05-02,12,14,台北市萬華區汀洲路1段1~30號,25.0294444,121.50799
423,汽車竊盜,2019-05-20,02,04,台北市中正區林興里汀州路3段24巷(內),25.01617,121.5299555
424,汽車竊盜,2019-06-15,06,08,台北市信義區中興里文昌街301~330號,25.03228,121.5568066
425,汽車竊盜,2019-06-22,22,24,台北市大安區通安里安和路2段59巷1~30號,25.0309961,121.5526633
426,汽車竊盜,2019-06-24,14,16,台北市內湖區康寧路1段361~390號,25.0770409,121.6006477
427,汽車竊盜,2019-06-28,22,24,台北市中山區錦州街31~60號,25.0604497,121.5265363
428,汽車竊盜,2019-06-30,16,18,台北市信義區泰和里紫雲街31~60號,25.018041,121.574738
429,汽車竊盜,2019-07-06,00,02,台北市萬華區康定路91~120號,25.0397957,121.5020696
430,汽車竊盜,2019-07-06,00,02,台北市萬華區康定路91~120號,25.0397957,121.5020696
431,汽車竊盜,2019-07-08,16,18,台北市信義區松隆里松山路631~660號,25.0362085,121.5784685
432,汽車竊盜,2019-07-14,00,02,台北市南港區合成里市民大道7段211~240號,25.0496892,121.5833702
433,汽車竊盜,2019-08-07,14,16,台北市文山區興昌里萬美街2段61~90號,25.004882,121.563775
434,汽車竊盜,2019-08-13,06,08,台北市萬華區和平西路2段190巷1~30號,25.0336367,121.5047874
435,汽車竊盜,2019-08-16,12,14,台北市大同區赤峰街71巷1~30號,25.0567167,121.5198056
436,汽車竊盜,2019-09-01,00,02,台北市萬華區西寧南路181~210號,25.0419129,121.5060628
437,汽車竊盜,2019-09-22,16,18,台北市大安區學府里基隆路3段155巷61~90號,25.0133972,121.544553
438,汽車竊盜,2019-09-23,04,06,台北市文山區興邦里興隆路2段153巷2弄1~30號,25.0008261,121.5483967
439,汽車竊盜,2019-09-23,12,14,台北市北投區洲美里洲美街121~150號,25.111274,121.499153
440,汽車竊盜,2019-09-26,16,18,台北市內湖區民權東路6段180巷41弄1~30號,25.067444,121.5925018
441,汽車竊盜,2019-09-28,16,18,台北市文山區萬芳里004鄰萬芳路1~30號,24.9949916,121.571057
442,汽車竊盜,2019-09-29,00,02,台北市士林區蘭興里中山北路6段315巷,25.1103875,121.5235968
443,汽車竊盜,2019-09-29,02,04,台北市文山區興福里15鄰景華街121巷7弄1~30號,24.9960778,121.5464345
444,汽車竊盜,2019-09-30,00,02,台北市內湖區民權東路6段122巷(口),25.0688711,121.5873021
445,汽車竊盜,2019-10-03,22,24,台北市大安區仁愛里敦化南路1段252巷1~30號,25.0399024,121.5478787
446,汽車竊盜,2019-10-08,06,08,台北市大同區環河北路2段與延平北路3段18巷口,25.063125,121.509893
447,汽車竊盜,2019-10-11,10,12,台北市文山區景慶里景文街146巷,24.9897197,121.5409448
448,汽車竊盜,2019-10-12,16,18,台北市信義區松光里松山路465巷14弄,25.0392431,121.5788135
449,汽車竊盜,2019-10-13,22,24,台北市文山區萬興里011鄰指南路2段(道南橋下旁),24.9884446,121.5734571
450,汽車竊盜,2019-10-14,14,16,台北市萬華區昆明街289巷,25.0361163,121.5039107
451,汽車竊盜,2019-11-03,08,10,台北市萬華區西藏路241~270號,25.028534,121.4942406
452,汽車竊盜,2019-11-03,08,10,台北市萬華區環河南路3段271~300號,25.0192389,121.493383
453,汽車竊盜,2019-11-09,02,04,台北市大安區龍門里和平東路2段18巷,25.0240343,121.5359102
454,汽車竊盜,2019-11-09,18,20,台北市文山區萬盛里興隆路1段83巷1~30號,25.0034735,121.5415982
455,汽車竊盜,2019-11-16,06,08,台北市士林區福佳里美崙街91~120號,25.0950492,121.5246077
456,汽車竊盜,2019-11-19,06,08,台北市南港區中南里忠孝東路7段511~540號,25.0528671,121.6120499
457,汽車竊盜,2019-12-06,06,08,台北市信義區吳興街170巷1弄1~30號,25.0285807,121.5618812
458,汽車竊盜,2019-12-08,08,10,台北市士林區百齡里24鄰福港街244巷1~30號,25.0844806,121.516597
459,汽車竊盜,2019-12-29,02,04,台北市士林區陽明里長春街2巷1~30號,25.1377509,121.5444187
460,汽車竊盜,2020-01-06,06,08,台北市北投區關渡里關渡路481~510號,25.1203856,121.4692654
461,汽車竊盜,2020-01-19,10,12,台北市大同區歸綏街241~270號,25.0583381,121.5107176
462,汽車竊盜,2020-03-02,12,14,台北市士林區明勝里(通河東街二段181~210號,25.0962068,121.5128967
463,汽車竊盜,2020-03-06,20,22,台北市南港區重陽里松河街(成美橋下(玉成抽水站旁)514號,25.0523413,121.5825222
464,汽車竊盜,2020-03-08,02,04,台北市士林區葫東里通河西街1段(堤外停車場155號,25.0837611,121.5133055
465,汽車竊盜,2020-03-09,08,10,台北市文山區萬年里汀州路4段31~60號,25.0097318,121.5367928
466,汽車竊盜,2020-03-10,12,14,台北市大同區迪化街1段32巷(西寧北路口),25.0544831,121.508852
467,汽車竊盜,2020-03-12,06,08,台北市松山區復興北路81巷(口),25.051092,121.544831
468,汽車竊盜,2020-03-12,06,08,台北市松山區復興北路81巷(松山區復興北路81巷口),25.051092,121.544831
469,汽車竊盜,2020-03-14,04,06,台北市大同區延平北路4段(高公橋下第42號,25.0730247,121.5112547
470,汽車竊盜,2020-03-15,04,06,台北市內湖區(康樂街48巷26~1號,25.0692932,121.61697
471,汽車竊盜,2020-03-20,14,16,台北市北投區智仁里杏林二路60巷(口),25.142925,121.495911
472,汽車竊盜,2020-03-21,06,08,台北市士林區福中里2鄰福港街149巷,25.0873376,121.518288
473,汽車竊盜,2020-03-26,08,10,台北市北投區中和街441巷(口),25.1415172,121.4997279
474,汽車竊盜,2020-03-27,12,14,台北市北投區永明里義理街63巷4弄1~30號,25.117577,121.5151354
475,汽車竊盜,2020-03-28,02,04,台北市大同區延平北路4段211~240號,25.0744968,121.5115856
476,汽車竊盜,2020-03-28,04,06,台北市北投區豐年里中央北路2段331~360號,25.138322,121.4891779
477,汽車竊盜,2020-03-28,08,10,台北市士林區富光里延平北路5段1巷61~90號,25.0788441,121.5098165
478,汽車竊盜,2020-03-29,06,08,台北市北投區豐年里豐年路2段61~90號,25.1371074,121.4932519
479,汽車竊盜,2020-03-30,02,04,台北市萬華區大理街160巷19弄1~30號,25.0329779,121.4937051
480,汽車竊盜,2020-03-30,08,10,台北市北投區一德里中央北路4段571~600號,25.13015,121.471609
481,汽車竊盜,2020-04-07,08,10,台北市中正區廈安里和平西路2段(與莒光路口),25.03132,121.5077703
482,汽車竊盜,2020-04-20,00,02,台北市文山區萬和里溪州街1~30號,25.0059515,121.5359701
483,汽車竊盜,2020-05-02,02,04,台北市大安區正聲里光復南路331~360號,25.039435,121.5575565
484,汽車竊盜,2020-05-04,22,24,台北市松山區三民路62巷1~30號,25.0546971,121.564154
485,汽車竊盜,2020-05-13,18,20,台北市北投區長安里光明路151巷1~30號,25.135115,121.502039
486,汽車竊盜,2020-05-20,10,12,台北市中正區光復里(中山堂地下停車場329號,25.0440657,121.5105798
487,汽車竊盜,2020-05-22,10,12,台北市中山區興安街31~60號,25.0562002,121.5404193
488,汽車竊盜,2020-06-09,00,02,台北市中山區中原里2鄰南京東路2段1~30號,25.0518481,121.5281047
489,汽車竊盜,2020-07-20,00,02,台北市大同區安西街1~30號,25.0591701,121.5101584
490,汽車竊盜,2020-08-10,10,12,台北市北投區永和里行義路241~270號,25.13445,121.528537
491,汽車竊盜,2020-09-09,20,22,台北市北投區一德里立功街151~180號,25.125448,121.473039
492,汽車竊盜,2020-11-02,04,06,台北市中山區新生高架停車格(中山區新生高架停車格(編號,25.0605135,121.5277302
493,汽車竊盜,2020-11-06,16,18,台北市信義區安康里松勇路53巷61~90號,25.0341598,121.57263
494,汽車竊盜,2020-12-05,06,08,台北市大同區重慶北路3段113巷31~60號,25.0673435,121.5148323
495,汽車竊盜,2021-02-14,12,15,臺北市文山區樟林里012鄰下崙路11巷1~30號,24.9860097,121.5598392
496,汽車竊盜,2021-02-08,18,21,臺北市大同區承德路3段1~30號,25.0648588,121.518077
497,汽車竊盜,2021-03-06,06,09,臺北市北投區八仙里承德路7段413巷內,25.1207491,121.5000256
498,汽車竊盜,2021-02-18,12,15,臺北市士林區富光里延平北路5段1巷,25.0788269,121.5099636
499,汽車竊盜,2021-01-28,15,18,臺北市士林區社子里通河西街一段堤外停車場,25.0837611,121.5133055
500,汽車竊盜,2021-04-15,00,03,臺北市大同區重慶北路3段223巷1~30號,25.0705928,121.5145861
501,汽車竊盜,2021-04-22,15,18,臺北市萬華區桂林路246巷31~60號,25.0372141,121.4931447
502,汽車竊盜,2021-04-24,03,06,臺北市文山區木新里027鄰木新路2段111巷1~30號前,24.9837976,121.5704981
503,汽車竊盜,2021-04-27,21,24,臺北市大同區大有里民樂街151~180號,25.0585722,121.5106745
