code,category,date,time_start,time_end,location
1100,自行車竊盜,2017-12-11,02,04,臺北市文山區興得里興隆路3段36巷16弄1~30號
1101,自行車竊盜,2017-12-11,12,14,臺北市北投區石牌里15鄰西安街1段151~180號
1102,自行車竊盜,2017-12-13,02,04,臺北市萬華區成都路61~90號
1103,自行車竊盜,2017-12-15,00,02,臺北市大安區新生南路3段61~90號
1104,自行車竊盜,2017-12-15,16,18,臺北市大同區寧夏路一帶
1105,自行車竊盜,2017-12-15,16,18,臺北市大安區龍圖里13鄰瑞安街154巷31~60號
1106,自行車竊盜,2017-12-15,16,18,臺北市信義區富台里忠孝東路5段271~300號
1107,自行車竊盜,2017-12-16,06,08,臺北市大同區環河北路1段271~300號
1108,自行車竊盜,2017-12-16,12,14,臺北市士林區承德里18鄰基河路1~30號
1109,自行車竊盜,2017-12-16,14,16,臺北市大安區福住里信義路與新生南路口
1110,自行車竊盜,2017-12-16,18,20,臺北市松山區撫遠街389巷1~30號
1111,自行車竊盜,2017-12-16,20,22,臺北市松山區?民路31~60號
1112,自行車竊盜,2017-12-17,08,10,臺北市士林區福德里福德路1~30號
1113,自行車竊盜,2017-12-19,02,04,臺北市大同區昌吉街61巷35弄1~30號
1114,自行車竊盜,2017-12-23,08,10,臺北市大安區群賢里復興南路2段151~180號
1115,自行車竊盜,2017-12-23,14,16,臺北市大安區龍安里10鄰青田街5巷1~30號
1116,自行車竊盜,2017-12-23,22,24,臺北市大安區忠孝新生捷運站5號
1117,自行車竊盜,2017-12-25,20,22,臺北市文山區興得里9鄰興隆路3段31~60號
1118,自行車竊盜,2017-12-26,22,24,臺北市大安區龍圖里信義路3段91~120號
1119,自行車竊盜,2017-12-26,22,24,臺北市萬華區長順街48巷1~30號
1120,自行車竊盜,2017-12-27,08,10,臺北市信義區長春里松山路271~300號
1121,自行車竊盜,2018-01-01,02,04,臺北市信義區廣居里忠孝東路5段372巷27弄1~30號
1122,自行車竊盜,2018-01-01,08,10,臺北市大同區南京西路25巷1~30號
1123,自行車竊盜,2018-01-02,22,24,臺北市文山區木柵里030鄰木柵路3段91~120號
1124,自行車竊盜,2018-01-04,00,02,臺北市大同區赤峰街1~30號
1125,自行車竊盜,2018-01-04,14,16,臺北市萬華區西寧南路1~30號
1126,自行車竊盜,2018-01-04,18,20,臺北市萬華區康定路361~390號
1127,自行車竊盜,2018-01-09,08,10,臺北市北投區林泉里泉源路1~30號
1128,自行車竊盜,2018-01-12,06,08,臺北市中正區南門里小南門捷運站2號
1129,自行車竊盜,2018-01-15,00,02,臺北市信義區大仁里福德街61~90號
1130,自行車竊盜,2018-01-18,18,20,臺北市內湖區環山路2段91~120號
1131,自行車竊盜,2018-01-18,20,22,臺北市中正區網溪里7鄰同安街80巷1~30號
1132,自行車竊盜,2018-01-18,20,22,臺北市大同區民權西路245巷31~60號
1133,自行車竊盜,2018-01-20,06,08,臺北市松山區八德路3段1~30號
1134,自行車竊盜,2018-01-22,06,08,臺北市文山區興光里興隆路3段115巷
1135,自行車竊盜,2018-01-23,12,14,臺北市大同區赤峰街53巷1~30號
1136,自行車竊盜,2018-01-24,02,04,臺北市信義區莊敬路421~450號
1137,自行車竊盜,2018-01-25,10,12,臺北市信義區永春里忠孝東路5段743巷21弄1~30號
1138,自行車竊盜,2018-01-27,02,04,臺北市大安區古風里師大路121~150號
1139,自行車竊盜,2018-01-28,02,04,臺北市內湖區港富里內湖路1段737巷41弄1~30號
1140,自行車竊盜,2018-01-31,20,22,臺北市大同區延平北路2段91~120號
1141,自行車竊盜,2018-02-02,12,14,臺北市大同區興城街61~90號
1142,自行車竊盜,2018-02-06,12,14,臺北市中山區復興北路380巷6弄
1143,自行車竊盜,2018-02-06,12,14,臺北市信義區富台里忠孝東路5段271~300號
1144,自行車竊盜,2018-02-11,16,18,臺北市信義區永春里松山路287巷31~60號
1145,自行車竊盜,2018-02-12,16,18,臺北市文山區樟林里016鄰忠順街1段41巷3弄1~30號
1146,自行車竊盜,2018-02-14,02,04,臺北市中山區中山北路2段115巷1~30號
1147,自行車竊盜,2018-02-14,20,22,臺北市大安區學府里羅斯福路4段1~30號
1148,自行車竊盜,2018-02-15,10,12,臺北市中正區水源里思源街1~30號
1149,自行車竊盜,2018-02-16,02,04,臺北市松山區民生東路5段69巷29弄1~30號
1150,自行車竊盜,2018-02-16,02,04,臺北市松山區民生東路5段69巷21弄1~30號
1151,自行車竊盜,2018-02-17,04,06,臺北市中正區建國里博愛路151~180號
1152,自行車竊盜,2018-02-19,16,18,臺北市大安區龍門里辛亥路2段31~60號
1153,自行車竊盜,2018-02-21,00,02,臺北市萬華區峨嵋街1~30號
1154,自行車竊盜,2018-02-21,22,24,臺北市中正區羅斯福路2段
1155,自行車竊盜,2018-02-22,10,12,臺北市松山區光復北路85巷1~30號
1156,自行車竊盜,2018-02-25,20,22,臺北市大安區芳和里嘉興街363巷1~30號
1157,自行車竊盜,2018-03-01,02,04,臺北市松山區民生東路5段36巷4弄31~60號
1158,自行車竊盜,2018-03-02,00,02,臺北市大安區光武里大安路1段31巷31~60號
1159,自行車竊盜,2018-03-03,08,10,臺北市內湖區內湖路3段143巷1~30號
1160,自行車竊盜,2018-03-07,06,08,臺北市北投區榮光里西安街1段(明德捷運站旁)
1161,自行車竊盜,2018-03-09,00,02,臺北市信義區忠孝東路5段481~510號
1162,自行車竊盜,2018-03-11,02,04,臺北市松山區南京東路5段291巷47弄1~30號
1163,自行車竊盜,2018-03-11,12,14,臺北市中山區雙城街10巷1~30號
1164,自行車竊盜,2018-03-12,20,22,臺北市中正區永功里和平西路2段70巷17弄31~60號
1165,自行車竊盜,2018-03-14,00,02,臺北市信義區六藝里永吉路180巷70弄1~30號
1166,自行車竊盜,2018-03-14,14,16,臺北市內湖區民權東路六段91~120號
1167,自行車竊盜,2018-03-15,00,02,臺北市信義區長春里永吉路278巷57弄1~30號
1168,自行車竊盜,2018-03-18,00,02,臺北市南港區忠孝東路6段70巷21弄1~30號
1169,自行車竊盜,2018-03-18,02,04,臺北市信義區富台里忠孝東路5段(虎林街口)
1170,自行車竊盜,2018-03-19,00,02,臺北市信義區雅祥里基隆路1段83巷1~30號
1171,自行車竊盜,2018-03-19,02,04,臺北市中正區文盛里羅斯福路3段211~240號
1172,自行車竊盜,2018-03-19,04,06,臺北市萬華區長順街99巷1~30號
1173,自行車竊盜,2018-03-19,04,06,臺北市萬華區長順街99巷1~30號
1174,自行車竊盜,2018-03-19,16,18,臺北市北投區裕民里明德路91~120號
1175,自行車竊盜,2018-03-19,22,24,臺北市信義區莊敬路423巷7弄1~30號
1176,自行車竊盜,2018-03-22,00,02,臺北市中山區農安街77巷9弄內
1177,自行車竊盜,2018-03-22,20,22,臺北市文山區試院里027鄰木柵路1段121~150號
1178,自行車竊盜,2018-03-24,00,02,臺北市大同區民族西路61~90號
1179,自行車竊盜,2018-03-24,06,08,臺北市信義區雙和里吳興街284巷1~30號
1180,自行車竊盜,2018-03-29,18,20,臺北市大安區學府里羅斯福路4段1~30號
1181,自行車竊盜,2018-03-29,18,20,臺北市信義區雙和里吳興街600巷53弄1~30號
1182,自行車竊盜,2018-03-29,22,24,臺北市大同區延平北路1段69巷1~30號
1183,自行車竊盜,2018-04-02,12,14,臺北市內湖區成功路4段167巷口
1184,自行車竊盜,2018-04-02,12,14,臺北市信義區富台里忠孝東路5段(永春捷運站5號
1185,自行車竊盜,2018-04-02,16,18,臺北市士林區三玉里13鄰忠誠路2段1~30號
1186,自行車竊盜,2018-04-03,00,02,臺北市大安區龍門里新生南路2段1~30號
1187,自行車竊盜,2018-04-03,18,20,臺北市南港區成福路91~120號
1188,自行車竊盜,2018-04-07,16,18,臺北市中正區南門里重慶南路2段與南海路口的天橋下(靠中正第
1189,自行車竊盜,2018-04-08,14,16,臺北市內湖區民權東路6段296巷31~60號
1190,自行車竊盜,2018-04-09,10,12,臺北市中山區新生北路2段133巷1~30號
1191,自行車竊盜,2018-04-09,14,16,臺北市大同區敦煌路88巷
1192,自行車竊盜,2018-04-10,02,04,臺北市大同區延平北路4段111巷
1193,自行車竊盜,2018-04-11,02,04,臺北市信義區五全里永吉路278巷47弄1~30號
1194,自行車竊盜,2018-04-11,20,22,臺北市信義區三張里吳興街281巷31~60號
1195,自行車竊盜,2018-04-13,14,16,臺北市中正區南門里廣州街8巷
1196,自行車竊盜,2018-04-13,18,20,臺北市大同區(大橋頭捷運站2號
1197,自行車竊盜,2018-04-15,14,16,臺北市中山區中山北路2段91~120號
1198,自行車竊盜,2018-04-15,14,16,臺北市大同區寧夏路91~120號
1199,自行車竊盜,2018-04-15,18,20,臺北市大同區承德路3段208巷1~30號
1200,自行車竊盜,2018-04-16,14,16,臺北市大同區民族西路252巷
1201,自行車竊盜,2018-04-18,14,16,臺北市大同區迪化街2段421~450號
1202,自行車竊盜,2018-04-19,16,18,臺北市大安區民炤里信義路3段31~60號
1203,自行車竊盜,2018-04-19,20,22,臺北市大同區寧夏路31~60號
1204,自行車竊盜,2018-04-21,10,12,臺北市內湖區港華街1~30號
1205,自行車竊盜,2018-04-22,12,14,臺北市內湖區康寧路1段64巷1~30號
1206,自行車竊盜,2018-04-22,18,20,臺北市信義區六藝里永吉路180巷16弄1~30號
1207,自行車竊盜,2018-04-24,00,02,臺北市萬華區萬大路137巷31~60號
1208,自行車竊盜,2018-04-25,00,02,臺北市大安區建安里忠孝東路4段147巷
1209,自行車竊盜,2018-04-27,00,02,臺北市大安區龍泉里泰順街26巷
1210,自行車竊盜,2018-04-28,12,14,臺北市內湖區康寧路1段151~180號
1211,自行車竊盜,2018-04-29,14,16,臺北市信義區興隆里忠孝東路5段(逸仙路口)
1212,自行車竊盜,2018-04-30,22,24,臺北市大同區大龍街61~90號
1213,自行車竊盜,2018-05-01,00,02,臺北市中正區螢圃里25鄰和平西路1段121~150號
1214,自行車竊盜,2018-05-01,16,18,臺北市大安區龍生里和平東路與建國南路口
1215,自行車竊盜,2018-05-03,14,16,臺北市萬華區內江街31~60號
1216,自行車竊盜,2018-05-05,00,02,臺北市士林區福佳里文昌路91~120號
1217,自行車竊盜,2018-05-05,04,06,臺北市中山區渭水路3巷1~30號
1218,自行車竊盜,2018-05-05,04,06,臺北市中山區渭水路3巷1~30號
1219,自行車竊盜,2018-05-05,08,10,臺北市士林區天玉里天母西路1~30號
1220,自行車竊盜,2018-05-05,12,14,臺北市中山區敬業一路與樂群三路口的停車格
1221,自行車竊盜,2018-05-06,02,04,臺北市中山區新生北路2段29之1~30號
1222,自行車竊盜,2018-05-08,00,02,臺北市松山區三民路107巷1~30號
1223,自行車竊盜,2018-05-08,20,22,臺北市士林區蘭雅里中山北路6段271~300號
1224,自行車竊盜,2018-05-09,08,10,臺北市內湖區金湖路91~120號
1225,自行車竊盜,2018-05-09,16,18,臺北市南港區東明街97巷與東明街口
1226,自行車竊盜,2018-05-11,16,18,臺北市南港區東新街151~180號
1227,自行車竊盜,2018-05-11,20,22,臺北市內湖區內湖路2段103巷119弄31~60號
1228,自行車竊盜,2018-05-12,02,04,臺北市中山區龍江路155巷1~30號
1229,自行車竊盜,2018-05-12,10,12,臺北市大安區虎嘯里2鄰敦化南路2段172巷1~30號
1230,自行車竊盜,2018-05-12,14,16,臺北市中山區中山國中捷運站前
1231,自行車竊盜,2018-05-13,00,02,臺北市內湖區文湖街21巷94弄口
1232,自行車竊盜,2018-05-13,14,16,臺北市北投區吉慶里石牌路1段71巷3弄1~30號
1233,自行車竊盜,2018-05-14,06,08,臺北市大安區黎元里臥龍街195巷31~60號
1234,自行車竊盜,2018-05-15,14,16,臺北市中正區三元街61~90號
1235,自行車竊盜,2018-05-15,14,16,臺北市大安區龍門里建國南路2段241~270號
1236,自行車竊盜,2018-05-16,04,06,臺北市大同區酒泉街10巷
1237,自行車竊盜,2018-05-19,08,10,臺北市大同區重慶北路3段301~330號
1238,自行車竊盜,2018-05-19,18,20,臺北市中山區南京新生停車場南側
1239,自行車竊盜,2018-05-20,10,12,臺北市大同區鄭州路1~30號
1240,自行車竊盜,2018-05-21,00,02,臺北市信義區長春里松山路301~330號
1241,自行車竊盜,2018-05-23,02,04,臺北市大安區龍生里建國南路2段211~240號
1242,自行車竊盜,2018-05-23,06,08,臺北市北投區榮光里石牌路1段181~210號
1243,自行車竊盜,2018-05-23,16,18,臺北市大安區學府里長興街31~60號
1244,自行車竊盜,2018-05-23,18,20,臺北市大安區和安里信義路與建國南路口
1245,自行車竊盜,2018-05-25,06,08,臺北市信義區三張里松勤街140巷1~30號
1246,自行車竊盜,2018-05-25,16,18,臺北市內湖區內湖路一段217巷旁西康公園前人行道
1247,自行車竊盜,2018-05-25,22,24,臺北市士林區聖山里忠誠路1段173巷28弄1~30號
1248,自行車竊盜,2018-05-26,22,24,臺北市中山區圓山捷運站2號
1249,自行車竊盜,2018-05-26,22,24,臺北市中山區圓山捷運站2號
1250,自行車竊盜,2018-05-27,02,04,臺北市中正區永昌里汀州路1段181~210號
1251,自行車竊盜,2018-05-27,14,16,臺北市萬華區水源路181~210號
1252,自行車竊盜,2018-05-27,20,22,臺北市北投區吉慶里實踐街61~90號
1253,自行車竊盜,2018-05-29,02,04,臺北市大安區學府里基隆路4段31~60號
1254,自行車竊盜,2018-05-30,06,08,臺北市大安區學府里羅斯福路4段1~30號
1255,自行車竊盜,2018-05-31,02,04,臺北市大安區龍泉里師大路1~30號
1256,自行車竊盜,2018-05-31,06,08,臺北市南港區忠孝東路5段961~990號
1257,自行車竊盜,2018-06-01,08,10,臺北市中山區南京東路3段151~180號
1258,自行車竊盜,2018-06-02,10,12,臺北市中正區愛國里愛國西路與博愛路口((小南門捷運站3號
1259,自行車竊盜,2018-06-03,08,10,臺北市北投區石牌里致遠一路1段46巷1~30號
1260,自行車竊盜,2018-06-07,22,24,臺北市大安區古莊里羅斯福路3段17巷1~30號
1261,自行車竊盜,2018-06-08,14,16,臺北市內湖區成功路5段1~30號
1262,自行車竊盜,2018-06-08,18,20,臺北市萬華區和平西路3段241~270號
1263,自行車竊盜,2018-06-09,22,24,臺北市松山區八德路3段199巷1弄1~30號
1264,自行車竊盜,2018-06-11,10,12,臺北市北投區溫泉里溫泉路58巷1~30號
1265,自行車竊盜,2018-06-16,00,02,臺北市松山區三民路95巷31~60號
1266,自行車竊盜,2018-06-18,10,12,臺北市中正區幸市里齊東街82巷31~60號
1267,自行車竊盜,2018-06-19,18,20,臺北市士林區承德里基河路1~30號
1268,自行車竊盜,2018-06-21,10,12,臺北市大安區住安里信義路4段1~30號
1269,自行車竊盜,2018-06-21,16,18,臺北市內湖區內湖路1段667巷
1270,自行車竊盜,2018-06-22,14,16,臺北市士林區明勝里承德路4段61~90號
1271,自行車竊盜,2018-06-23,18,20,臺北市大同區安西街91巷1~30號
1272,自行車竊盜,2018-06-23,22,24,臺北市中山區大直街2巷1~30號
1273,自行車竊盜,2018-06-25,00,02,臺北市中正區頂東里羅斯福路3段84巷1~30號
1274,自行車竊盜,2018-06-26,10,12,臺北市萬華區(梧州街與三水街口)
1275,自行車竊盜,2018-06-26,22,24,臺北市信義區永吉路200巷41弄(口)
1276,自行車竊盜,2018-06-30,04,06,臺北市北投區開明里復興一路31~60號
1277,自行車竊盜,2018-06-30,08,10,臺北市中正區頂東里汀州路2段301~330號
1278,自行車竊盜,2018-06-30,10,12,臺北市萬華區(西門捷運1號
1279,自行車竊盜,2018-06-30,12,14,臺北市大安區龍坡里和平東路1段241~270號
1280,自行車竊盜,2018-06-30,18,20,臺北市萬華區和平西路3段382巷2弄1~30號
1281,自行車竊盜,2018-06-30,20,22,臺北市內湖區港墘捷運站1號
1282,自行車竊盜,2018-07-01,18,20,臺北市信義區三張里信義路5段(101世貿捷運站2號
1283,自行車竊盜,2018-07-03,08,10,臺北市北投區福興里自強街5巷1~30號
1284,自行車竊盜,2018-07-07,16,18,臺北市大安區學府里羅斯福路4段1~30號
1285,自行車竊盜,2018-07-08,08,10,臺北市中正區螢雪里重慶南路3段151~180號
1286,自行車竊盜,2018-07-08,14,16,臺北市萬華區萬大路301~330號
1287,自行車竊盜,2018-07-09,14,16,臺北市大安區龍圖里復興南路2段61~90號
1288,自行車竊盜,2018-07-10,20,22,臺北市萬華區仁德里西寧南路287巷
1289,自行車竊盜,2018-07-10,22,24,臺北市中正區網溪里22鄰廈門街99巷1~30號
1290,自行車竊盜,2018-07-12,14,16,臺北市北投區大同里北投路1段(與育仁路口)
1291,自行車竊盜,2018-07-13,04,06,臺北市中山區林森北路107巷31~60號
1292,自行車竊盜,2018-07-17,16,18,臺北市萬華區東園街1~30號
1293,自行車竊盜,2018-07-20,00,02,臺北市大安區永康里信義路與麗水街口
1294,自行車竊盜,2018-07-21,16,18,臺北市萬華區西園路1段121~150號
1295,自行車竊盜,2018-07-22,04,06,臺北市大同區市民大道1段91~120號
1296,自行車竊盜,2018-07-22,14,16,臺北市萬華區富福里大理街42~6號
1297,自行車竊盜,2018-07-22,18,20,臺北市中山區新生北路2段31~60號
1298,自行車竊盜,2018-07-28,10,12,臺北市內湖區內湖路2段103巷61~90號
1299,自行車竊盜,2018-07-29,06,08,臺北市中正區幸福里忠孝東路1巷61~90號
1300,自行車竊盜,2018-07-29,20,22,臺北市信義區三犁里信義路5段(象山捷運站2號
1301,自行車竊盜,2018-07-30,06,08,臺北市士林區德華里福國路91~120號
1302,自行車竊盜,2018-08-01,08,10,臺北市南港區南港里興東街10巷1~30號
1303,自行車竊盜,2018-08-01,14,16,臺北市內湖區法務部行政執行署士林分署腳踏車棚內
1304,自行車竊盜,2018-08-03,08,10,臺北市文山區萬隆里羅斯福路5段236巷1~30號
1305,自行車竊盜,2018-08-03,12,14,臺北市大安區通安里信義路4段241~270號
1306,自行車竊盜,2018-08-04,14,16,臺北市中正區黎明里市民大道1段(捷運臺北車站M2出口附近)
1307,自行車竊盜,2018-08-04,20,22,臺北市大安區民輝里新生南路1段97巷1~30號
1308,自行車竊盜,2018-08-05,14,16,臺北市北投區福興里石牌路1段61~90號
1309,自行車竊盜,2018-08-08,22,24,臺北市松山區南京東路5段291巷31~60號
1310,自行車竊盜,2018-08-11,14,16,臺北市大安區學府里羅斯福路4段1~30號
1311,自行車竊盜,2018-08-12,18,20,臺北市南港區市民大道8段361~390號
1312,自行車竊盜,2018-08-13,02,04,臺北市大安區光武里忠孝東路4段61~90號
1313,自行車竊盜,2018-08-15,00,02,臺北市萬華區艋舺大路1~30號
1314,自行車竊盜,2018-08-17,06,08,臺北市大同區安西街61~90號
1315,自行車竊盜,2018-08-17,22,24,臺北市南港區中研里研究院路2段61~90號
1316,自行車竊盜,2018-08-20,02,04,臺北市文山區萬有里興隆路1段181~210號
1317,自行車竊盜,2018-08-20,20,22,臺北市大安區車層里仁愛路4段345巷4弄31~60號
1318,自行車竊盜,2018-08-21,08,10,臺北市大安區昌隆里市民大道3段217巷2弄1~30號
1319,自行車竊盜,2018-08-22,04,06,臺北市大安區仁慈里復興南路1段271~300號
1320,自行車竊盜,2018-08-23,22,24,臺北市中山區復興北路361~390號
1321,自行車竊盜,2018-08-25,16,18,臺北市中正區河堤里汀州路2段211~240號
1322,自行車竊盜,2018-08-31,00,02,臺北市中正區林興里羅斯福路3段121~150號
1323,自行車竊盜,2018-09-01,06,08,臺北市中山區中山北路2段77巷1~30號
1324,自行車竊盜,2018-09-02,02,04,臺北市大安區龍圖里信義路3段91~120號
1325,自行車竊盜,2018-09-03,04,06,臺北市大安區古莊里和平東路1段50巷
1326,自行車竊盜,2018-09-03,10,12,臺北市中正區愛國里中華路2段31~60號
1327,自行車竊盜,2018-09-04,10,12,臺北市信義區永吉里松山路121~150號
1328,自行車竊盜,2018-09-04,16,18,臺北市大安區芳和里和平東路3段151~180號
1329,自行車竊盜,2018-09-04,18,20,臺北市大安區敦安里信義路4段199巷
1330,自行車竊盜,2018-09-08,12,14,臺北市內湖區文德路211~240號
1331,自行車竊盜,2018-09-10,08,10,臺北市北投區振華里東華街1段361~390號
1332,自行車竊盜,2018-09-11,12,14,臺北市大安區虎嘯里基隆路2段181~210號
1333,自行車竊盜,2018-09-13,08,10,臺北市文山區萬隆里羅斯福路5段211~240號
1334,自行車竊盜,2018-09-14,16,18,臺北市大同區臺北地下街Y9
1335,自行車竊盜,2018-09-15,08,10,臺北市中山區龍江路318巷1~30號
1336,自行車竊盜,2018-09-15,12,14,臺北市信義區永吉里永吉路517巷1弄1~30號
1337,自行車竊盜,2018-09-17,12,14,臺北市大安區黎孝里和平東路3段241~270號
1338,自行車竊盜,2018-09-19,22,24,臺北市大同區錦西街65巷1~30號
1339,自行車竊盜,2018-09-20,16,18,臺北市士林區明勝里基河路1~30號
1340,自行車竊盜,2018-09-21,08,10,臺北市大安區龍門里建國南路2段241~270號
1341,自行車竊盜,2018-09-21,14,16,臺北市大同區歸綏街61~90號
1342,自行車竊盜,2018-09-21,16,18,臺北市北投區榮華里富貴一路35巷1~30號
1343,自行車竊盜,2018-09-22,10,12,臺北市北投區東華里致遠三路50巷1~30號
1344,自行車竊盜,2018-09-23,08,10,臺北市中正區頂東里師大路121~150號
1345,自行車竊盜,2018-09-23,14,16,臺北市松山區敦化北路331~360號
1346,自行車竊盜,2018-09-24,22,24,臺北市大安區黎和里和平東路3段391~420號
1347,自行車竊盜,2018-09-28,14,16,臺北市文山區景行里景中街30巷(景行公園旁)
1348,自行車竊盜,2018-09-29,08,10,臺北市松山區八德路4段691~720號
1349,自行車竊盜,2018-10-02,10,12,臺北市中正區林興里辛亥路1段43巷(口(台電大樓捷運站1號
1350,自行車竊盜,2018-10-02,18,20,臺北市大安區光武里大安路1段31巷1~30號
1351,自行車竊盜,2018-10-02,22,24,臺北市中山區民生西路45巷9弄1~30號
1352,自行車竊盜,2018-10-02,22,24,臺北市中山區民生西路45巷9弄1~30號
1353,自行車竊盜,2018-10-06,16,18,臺北市大安區群英里和平東路3段1巷72弄1~30號
1354,自行車竊盜,2018-10-06,16,18,臺北市中山區長春路151~180號
1355,自行車竊盜,2018-10-09,16,18,臺北市中正區中山南路與常德街口
1356,自行車竊盜,2018-10-11,12,14,臺北市北投區石牌里明德路91~120號
1357,自行車竊盜,2018-10-14,10,12,臺北市中山區新生北路3段1~30號
1358,自行車竊盜,2018-10-15,10,12,臺北市中正區紹興北街31巷15弄1~30號
1359,自行車竊盜,2018-10-18,12,14,臺北市中山區長春路151~180號
1360,自行車竊盜,2018-10-18,22,24,臺北市大安區義安里敦化南路2段91~120號
1361,自行車竊盜,2018-10-19,00,02,臺北市士林區明勝里承德路4段3巷1~30號
1362,自行車竊盜,2018-10-19,22,24,臺北市大安區住安里信義路4段1~30號
1363,自行車竊盜,2018-10-20,08,10,臺北市萬華區成都路91~120號
1364,自行車竊盜,2018-10-20,14,16,臺北市文山區景華里景中街1~30號
1365,自行車竊盜,2018-10-21,14,16,臺北市士林區義信里中山北路5段61~90號
1366,自行車竊盜,2018-10-24,00,02,臺北市南港區中南里忠孝東路7段571~600號
1367,自行車竊盜,2018-10-24,12,14,臺北市中山區長安東路2段211~240號
1368,自行車竊盜,2018-10-25,04,06,臺北市信義區市民大道6段271~300號
1369,自行車竊盜,2018-10-26,12,14,臺北市北投區八仙里西安街2段361~390號
1370,自行車竊盜,2018-10-26,16,18,臺北市信義區五常里永吉路181~210號
1371,自行車竊盜,2018-10-26,18,20,臺北市大安區正聲里光復南路308巷31~60號
1372,自行車竊盜,2018-10-27,12,14,臺北市萬華區大理街31~60號
1373,自行車竊盜,2018-10-27,14,16,臺北市中正區文祥里金山南路1段121~150號
1374,自行車竊盜,2018-10-28,14,16,臺北市中山區建國北路2段121~150號
1375,自行車竊盜,2018-10-28,18,20,臺北市南港區三重里重陽路451~480號
1376,自行車竊盜,2018-10-28,22,24,臺北市中山區建國北路2段31~60號
1377,自行車竊盜,2018-10-29,16,18,臺北市南港區九如里研究院路2段151~180號
1378,自行車竊盜,2018-10-30,14,16,臺北市北投區大同里大業路481~510號
1379,自行車竊盜,2018-11-01,12,14,臺北市大安區臥龍里復興南路2段301~330號
1380,自行車竊盜,2018-11-01,16,18,臺北市南港區三重里新民街25巷1~30號
1381,自行車竊盜,2018-11-05,14,16,臺北市信義區松隆路123巷1~30號
1382,自行車竊盜,2018-11-06,16,18,臺北市中正區文盛里羅斯福路3段241~270號
1383,自行車竊盜,2018-11-07,08,10,臺北市大安區錦華里潮州街78巷1~30號
1384,自行車竊盜,2018-11-08,10,12,臺北市大安區龍圖里復興南路2段1~30號
1385,自行車竊盜,2018-11-09,16,18,臺北市萬華區西園路2段211~240號
1386,自行車竊盜,2018-11-09,20,22,臺北市信義區黎順里崇德街121巷1~30號
1387,自行車竊盜,2018-11-09,22,24,臺北市北投區長安里中央北路1段61~90號
1388,自行車竊盜,2018-11-11,14,16,臺北市萬華區雙園街107巷
1389,自行車竊盜,2018-11-12,10,12,臺北市中正區河堤里金門街44巷1~30號
1390,自行車竊盜,2018-11-12,10,12,臺北市萬華區桂林路121~150號
1391,自行車竊盜,2018-11-12,18,20,臺北市大安區住安里信義路4段1~30號
1392,自行車竊盜,2018-11-12,18,20,臺北市中山區新生北路3段61~90號
1393,自行車竊盜,2018-11-12,20,22,臺北市大安區敦安里安和路1段61~90號
1394,自行車竊盜,2018-11-14,08,10,臺北市大安區古莊里羅斯福路3段91~120號
1395,自行車竊盜,2018-11-15,10,12,臺北市中山區龍江路331~360號
1396,自行車竊盜,2018-11-15,10,12,臺北市大同區大龍街241~270號
1397,自行車竊盜,2018-11-16,14,16,臺北市中正區三愛里連雲街31~60號
1398,自行車竊盜,2018-11-18,00,02,臺北市中正區幸福里(善導寺站3號
1399,自行車竊盜,2018-11-18,02,04,臺北市大安區全安里安和路2段151~180號
1400,自行車竊盜,2018-11-19,00,02,臺北市士林區臨溪里故宮路1~30號
1401,自行車竊盜,2018-11-20,04,06,臺北市中山區林森北路399巷1~30號
1402,自行車竊盜,2018-11-24,12,14,臺北市中正區文北里銅山街1~30號
1403,自行車竊盜,2018-11-24,12,14,臺北市北投區中央里大業路300巷31~60號
1404,自行車竊盜,2018-11-25,08,10,臺北市大安區通安里信義路4段241~270號
1405,自行車竊盜,2018-11-25,18,20,臺北市萬華區萬大路486巷59弄1~30號
1406,自行車竊盜,2018-11-28,04,06,臺北市大安區住安里信義路4段1~30號
1407,自行車竊盜,2018-12-02,14,16,臺北市內湖區文德路211~240號
1408,自行車竊盜,2018-12-02,16,18,臺北市大安區新龍里建國南路2段123巷
1409,自行車竊盜,2018-12-04,02,04,臺北市中山區新生北路2段68巷31~60號
1410,自行車竊盜,2018-12-05,14,16,臺北市中山區玉門街1~30號
1411,自行車竊盜,2018-12-05,20,22,臺北市士林區明勝里通河街91~120號
1412,自行車竊盜,2018-12-05,20,22,臺北市士林區明勝里通河街91~120號
1413,自行車竊盜,2018-12-05,20,22,臺北市士林區承德里承德路4段80巷(與劍潭路口)
1414,自行車竊盜,2018-12-07,00,02,臺北市大安區龍安里和平東路1段183巷11弄
1415,自行車竊盜,2018-12-07,04,06,臺北市萬華區康定路61~90號
1416,自行車竊盜,2018-12-08,02,04,臺北市大同區民生西路121~150號
1417,自行車竊盜,2018-12-08,06,08,臺北市大安區仁慈里復興南路1段301~330號
1418,自行車竊盜,2018-12-10,12,14,臺北市大安區永康里金山南路2段31~60號
1419,自行車竊盜,2018-12-13,22,24,臺北市信義區四育里市民大道6段211~240號
1420,自行車竊盜,2018-12-17,18,20,臺北市北投區振華里東華街1段(石牌捷運站旁自行車停車格)
1421,自行車竊盜,2018-12-18,12,14,臺北市信義區雙和里吳興街(台北醫學院左側腳踏車停車區)
1422,自行車竊盜,2018-12-20,06,08,臺北市信義區三犁里松仁路241~270號
1423,自行車竊盜,2018-12-21,00,02,臺北市松山區健康路1~30號
