code,category,date,time_start,time_end,location,lat,lng
87,機車竊盜,2018-07-01,04,06,臺北市大安區仁愛里復興南路1段177巷,25.0409007,121.544191
88,機車竊盜,2018-07-04,00,02,臺北市內湖區康樂街151巷內,25.0718752,121.6199728
89,機車竊盜,2018-07-05,04,06,臺北市北投區中庸里大業路691~720號,25.1371978,121.500184
90,機車竊盜,2018-07-05,12,14,臺北市北投區八仙里崇仁路1段(與三合街2段口),25.1258802,121.5015483
91,機車竊盜,2018-07-05,14,16,臺北市大同區民族西路225巷1~30號,25.0698777,121.5123745
92,機車竊盜,2018-07-06,00,02,臺北市大安區通化里通化街19巷6弄,25.0312951,121.5547957
93,機車竊盜,2018-07-10,04,06,臺北市大同區迪化街2段301~330號,25.073632,121.5124902
94,機車竊盜,2018-07-11,16,18,臺北市內湖區成功路4段324巷口,25.085437,121.598806
95,機車竊盜,2018-07-12,08,10,臺北市中山區建國北路3段81巷1~30號,25.0654905,121.5372237
96,機車竊盜,2018-07-12,08,10,臺北市中山區建國北路3段81巷1~30號,25.0654905,121.5372237
97,機車竊盜,2018-07-13,08,10,臺北市中山區建國北路3段81巷1~30號,25.0654905,121.5372237
98,機車竊盜,2018-07-14,18,20,臺北市中山區林森北路421~450號,25.0604226,121.5261346
99,機車竊盜,2018-07-15,14,16,臺北市內湖區港墘里港墘路31~60號,25.0824228,121.5784553
100,機車竊盜,2018-07-16,08,10,臺北市大同區迪化街2段301~330號,25.073632,121.5124902
101,機車竊盜,2018-07-20,06,08,臺北市中山區合江街36巷31~60號,25.0555906,121.5379137
102,機車竊盜,2018-07-21,00,02,臺北市大安區敦安里安和路1段112巷1~30號,25.0339247,121.5522619
103,機車竊盜,2018-07-23,22,24,臺北市大安區通化里通化街39巷49弄1~30號,25.0308498,121.5555506
104,機車竊盜,2018-07-24,06,08,臺北市萬華區環河南路2段241~270號,25.0314128,121.490959
105,機車竊盜,2018-07-26,00,02,臺北市萬華區中華路2段364巷22弄(口處),25.0288084,121.504126
106,機車竊盜,2018-07-26,14,16,臺北市信義區吳興街,25.0265223,121.5641888
107,機車竊盜,2018-07-27,10,12,臺北市文山區順興里007鄰木新路2段241~270號,24.9832242,121.5661935
108,機車竊盜,2018-07-27,16,18,臺北市萬華區西園路2段271~300號,25.0293413,121.4957544
109,機車竊盜,2018-07-28,02,04,臺北市南港區新富里研究院路1段2巷1~30號,25.0524105,121.6163912
110,機車竊盜,2018-07-28,06,08,臺北市文山區樟新里011鄰木新路3段301~330號,24.9825561,121.5649632
111,機車竊盜,2018-07-28,10,12,臺北市中正區文盛里羅斯福路4段12巷(內),25.0156939,121.5329283
112,機車竊盜,2018-07-29,04,06,臺北市大安區延吉街131巷1弄31~60號,25.0426547,121.5557867
113,機車竊盜,2018-08-01,14,16,臺北市大同區承德路1段1~30號,25.0493012,121.5171717
114,機車竊盜,2018-08-02,06,08,臺北市士林區蘭雅里中山北路6段290巷7弄,25.1102733,121.5266622
115,機車竊盜,2018-08-02,18,20,臺北市信義區四維里虎林街70巷31~60號,25.044237,121.575979
116,機車竊盜,2018-08-03,22,24,臺北市中山區松江路431巷1~30號,25.0654898,121.5348813
117,機車竊盜,2018-08-04,02,04,臺北市萬華區環河南路2段125巷1~30號,25.0343705,121.4936711
118,機車竊盜,2018-08-07,14,16,臺北市信義區富台里忠孝東路5段1~30號,25.0410758,121.5756
119,機車竊盜,2018-08-08,16,18,臺北市大同區西寧北路61~90號,25.0545819,121.50896
120,機車竊盜,2018-08-09,02,04,臺北市松山區八德路3段158巷20弄1~30號,25.0472201,121.5551047
121,機車竊盜,2018-08-09,14,16,臺北市萬華區富民路145巷15弄1~30號,25.018566,121.500157
122,機車竊盜,2018-08-09,18,20,臺北市士林區富光里葫蘆街61~90號,25.0802977,121.5088858
123,機車竊盜,2018-08-10,16,18,臺北市大安區錦華里潮州街26巷1~30號,25.0290303,121.5224813
124,機車竊盜,2018-08-10,22,24,臺北市大安區法治里通化街171巷30弄1~30號,25.0273547,121.5549931
125,機車竊盜,2018-08-11,18,20,臺北市大同區長安西路172巷,25.0505841,121.5159676
126,機車竊盜,2018-08-12,06,08,臺北市信義區虎林街101巷1~30號,25.0428818,121.577368
127,機車竊盜,2018-08-13,00,02,臺北市中正區忠勤里中華路2段315巷1~30號,25.0284353,121.5070237
128,機車竊盜,2018-08-16,04,06,臺北市萬華區雙園街61~90號,25.0300279,121.4941692
129,機車竊盜,2018-08-16,04,06,臺北市萬華區大理街160巷19弄31~60號,25.0331639,121.4934029
130,機車竊盜,2018-08-16,04,06,臺北市大安區芳和里和平東路3段212巷31~60號,25.0217327,121.5535597
131,機車竊盜,2018-08-16,04,06,臺北市大安區住安里信義路4段30巷27弄1~30號,25.0320179,121.545647
132,機車竊盜,2018-08-18,08,10,臺北市大安區臨江街40巷1~30號,25.0296235,121.5562997
133,機車竊盜,2018-08-18,10,12,臺北市中山區中山北路2段77巷1~30號,25.057448,121.5234412
134,機車竊盜,2018-08-20,04,06,臺北市信義區臺鐵松山車站西邊機車停車場,25.049284,121.5782834
135,機車竊盜,2018-08-22,06,08,臺北市中山區新生北路3段1~30號,25.0654106,121.5272432
136,機車竊盜,2018-08-22,08,10,臺北市中正區黎明里南陽街1~30號,25.0457437,121.5161821
137,機車竊盜,2018-08-24,04,06,臺北市大安區龍坡里泰順街31~60號,25.024351,121.531462
138,機車竊盜,2018-08-24,06,08,臺北市文山區萬美里010鄰萬美街1段91~120號,25.0022594,121.5703005
139,機車竊盜,2018-08-26,10,12,臺北市大同區太原路91~120號,25.0521065,121.5158019
140,機車竊盜,2018-08-26,16,18,臺北市松山區南京東路4段75巷1~30號,25.0520674,121.5538178
141,機車竊盜,2018-08-27,02,04,臺北市萬華區民和街31~60號,25.0257777,121.4992654
142,機車竊盜,2018-08-31,12,14,臺北市大安區學府里羅斯福路4段1~30號,25.0173405,121.5397518
143,機車竊盜,2018-08-31,12,14,臺北市大安區群賢里復興南路2段171巷1~30號,25.027449,121.544866
144,機車竊盜,2018-09-01,00,02,臺北市中山區南大路(靠近青草湖),24.788147,120.96733
145,機車竊盜,2018-09-01,16,18,臺北市萬華區環河南路2段181~210號,25.0324131,121.4920947
146,機車竊盜,2018-09-03,22,24,臺北市大同區太原路133巷1~30號,25.0531421,121.516309
147,機車竊盜,2018-09-05,02,04,臺北市士林區通河東路2段20巷,25.0925716,121.5144529
148,機車竊盜,2018-09-05,12,14,臺北市信義區松仁路202巷2弄31~60號,25.0282111,121.5678904
149,機車竊盜,2018-09-05,12,14,臺北市信義區六合里松仁路202巷2弄31~60號,25.0282111,121.5678904
150,機車竊盜,2018-09-06,20,22,臺北市中山區民生東路1段23巷1~30號,25.058465,121.5247306
151,機車竊盜,2018-09-07,00,02,臺北市文山區萬芳里009鄰萬安街121~150號,25.0015492,121.5709354
152,機車竊盜,2018-09-08,08,10,臺北市松山區八德路4段106巷6弄1~30號,25.047257,121.561027
153,機車竊盜,2018-09-10,22,24,臺北市信義區黎安里和平東路3段509巷31~60號,25.0172456,121.5605855
154,機車竊盜,2018-09-12,06,08,臺北市大同區哈密街91~120號,25.0730655,121.5146399
155,機車竊盜,2018-09-14,16,18,臺北市士林區通河街91~120號,25.0806468,121.5219358
156,機車竊盜,2018-09-19,16,18,臺北市北投區中央里中央南路1段181~210號,25.128532,121.501093
157,機車竊盜,2018-09-19,22,24,臺北市萬華區(萬大路與富民路口),25.0191667,121.4980556
158,機車竊盜,2018-09-20,22,24,臺北市中山區新生北路2段31~60號,25.0542013,121.5278274
159,機車竊盜,2018-09-23,14,16,臺北市萬華區和平西路3段361~390號,25.035286,121.492062
160,機車竊盜,2018-09-25,18,20,臺北市內湖區瑞光路66巷口,25.0747339,121.577376
161,機車竊盜,2018-09-26,16,18,臺北市松山區寧安街7巷1~30號,25.0495769,121.554592
162,機車竊盜,2018-09-28,04,06,臺北市信義區中行里福德街301~330號,25.0392325,121.5874335
163,機車竊盜,2018-10-02,20,22,臺北市中山區新生北路3段55巷停車格,25.0680047,121.5243318
164,機車竊盜,2018-10-03,00,02,臺北市大同區鄭州路121~150號,25.0503611,121.5109208
165,機車竊盜,2018-10-04,04,06,臺北市文山區萬祥里羅斯福路5段211巷26弄1~30號,25.002197,121.539782
166,機車竊盜,2018-10-04,20,22,臺北市松山區八德路4段451~480號,25.0499517,121.5705188
167,機車竊盜,2018-10-06,22,24,臺北市北投區中央北路4段511~540號,25.128106,121.467295
168,機車竊盜,2018-10-09,12,14,臺北市文山區興得里興隆路3段192巷8弄1~30號,24.997323,121.558343
169,機車竊盜,2018-10-10,08,10,臺北市大安區通化里通化街39巷49弄1~30號,25.0308498,121.5555506
170,機車竊盜,2018-10-10,08,10,臺北市中山區林森北路485巷內,25.0601629,121.525422
171,機車竊盜,2018-10-12,10,12,臺北市大同區重慶北路3段151~180號,25.0685061,121.5138205
172,機車竊盜,2018-10-15,14,16,臺北市中山區林森北路241~270號,25.0538966,121.5254722
173,機車竊盜,2018-10-16,00,02,臺北市信義區正和里光復南路419巷1~30號,25.0364388,121.5588897
174,機車竊盜,2018-10-20,16,18,臺北市松山區光復南路31~60號,25.0465532,121.5581419
175,機車竊盜,2018-10-22,00,02,臺北市中山區新生北路3段82巷1~30號,25.0671118,121.5273123
176,機車竊盜,2018-10-25,06,08,臺北市大同區重慶北路1段83巷1~30號,25.052727,121.514951
177,機車竊盜,2018-10-26,00,02,臺北市信義區中行里中坡南路271~300號,25.0389702,121.5842636
178,機車竊盜,2018-10-28,18,20,臺北市萬華區康定路361~390號,25.0331795,121.5005597
179,機車竊盜,2018-10-31,04,06,臺北市中山區錦州街301~330號,25.0602793,121.5372166
180,機車竊盜,2018-11-01,00,02,臺北市萬華區西藏路181~210號,25.029291,121.500867
181,機車竊盜,2018-11-01,10,12,臺北市中山區南京東路2段121~150號,25.0522728,121.5339289
182,機車竊盜,2018-11-02,10,12,臺北市北投區洲美路271~300號,25.1090445,121.498669
183,機車竊盜,2018-11-02,14,16,臺北市中山區民權西路10巷1~30號,25.0623425,121.5221293
184,機車竊盜,2018-11-04,02,04,臺北市大同區重慶北路3段271~300號,25.0722023,121.5140946
185,機車竊盜,2018-11-08,18,20,臺北市中正區襄陽路1~30號,25.0435702,121.5164367
186,機車竊盜,2018-11-10,20,22,臺北市信義區忠孝東路5段790巷68弄1~30號,25.0406553,121.5834097
